propertyCode,address,url
90491648,Benimàmet,https://www.idealista.com/inmueble/90491648/
90491639,barrio El Mercat,https://www.idealista.com/inmueble/90491639/
90490512,Benimàmet,https://www.idealista.com/inmueble/90490512/
90368221,barrio La Petxina,https://www.idealista.com/inmueble/90368221/
90323746,barrio La Petxina,https://www.idealista.com/inmueble/90323746/
89938334,barrio El Grau,https://www.idealista.com/inmueble/89938334/
89096789,barrio La Seu,https://www.idealista.com/inmueble/89096789/
88497367,barrio El Mercat,https://www.idealista.com/inmueble/88497367/
85319686,barrio El Mercat,https://www.idealista.com/inmueble/85319686/
95739668,"lepanto, 29",https://www.idealista.com/inmueble/95739668/
95688189,Calle Pintor Peiró s/n,https://www.idealista.com/inmueble/95688189/
95652778,"Calle de Maria Fernanda d´Ocon, 5",https://www.idealista.com/inmueble/95652778/
95589192,"Calle Abén al Abbar, 8",https://www.idealista.com/inmueble/95589192/
95542158,Avenida del Port,https://www.idealista.com/inmueble/95542158/
95483055,"Mare Nostrum, 7",https://www.idealista.com/inmueble/95483055/
95754483,Calle del Portal de Valldigna,https://www.idealista.com/inmueble/95754483/
95751757,"Plaza de la Virgen, 3",https://www.idealista.com/inmueble/95751757/
95748299,Avenida MALVARROSA,https://www.idealista.com/inmueble/95748299/
95739297,Calle de la Creu Roja,https://www.idealista.com/inmueble/95739297/
95732672,Calle Andarella,https://www.idealista.com/inmueble/95732672/
95690403,"JUAN ALFONSO GIL ALBORS, 1",https://www.idealista.com/inmueble/95690403/
95687795,Calle San Juan de la Peña,https://www.idealista.com/inmueble/95687795/
95643395,"Garcilaso, 3",https://www.idealista.com/inmueble/95643395/
95600245,"Calle Vidal de Blanes, 17",https://www.idealista.com/inmueble/95600245/
28283098,"Calle Genaro la Huerta, 47",https://www.idealista.com/inmueble/28283098/
95466189,Calle de Blanes,https://www.idealista.com/inmueble/95466189/
95383939,"SUECA, 81",https://www.idealista.com/inmueble/95383939/
95312739,Calle de Buenos Aires,https://www.idealista.com/inmueble/95312739/
95287384,Calle de la Corona,https://www.idealista.com/inmueble/95287384/
95200211,Passatge de Giner,https://www.idealista.com/inmueble/95200211/
95049184,Calle Creu Roja,https://www.idealista.com/inmueble/95049184/
94595741,Calle de la Sénia,https://www.idealista.com/inmueble/94595741/
94595725,Calle de Joan Llorenç,https://www.idealista.com/inmueble/94595725/
94565059,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/94565059/
94564836,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/94564836/
94564661,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/94564661/
94564577,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/94564577/
93863587,Calle del Mestre Aguilar,https://www.idealista.com/inmueble/93863587/
91757359,Plaza del Col·legi del Patriarca,https://www.idealista.com/inmueble/91757359/
91491564,Calle de Mosén Femades,https://www.idealista.com/inmueble/91491564/
91099077,Calle de l'Almirall Cadarso,https://www.idealista.com/inmueble/91099077/
88892608,Calle Pérez Pujol,https://www.idealista.com/inmueble/88892608/
95728704,Calle de la Reina,https://www.idealista.com/inmueble/95728704/
95696049,Avenida de Pérez Galdós,https://www.idealista.com/inmueble/95696049/
91649932,Avenida d'Aragó,https://www.idealista.com/inmueble/91649932/
95632648,Calle de Russafa,https://www.idealista.com/inmueble/95632648/
95588544,Avenida d'Ausiàs March,https://www.idealista.com/inmueble/95588544/
95586600,Avenida del Cid,https://www.idealista.com/inmueble/95586600/
95557422,barrio Sant Francesc,https://www.idealista.com/inmueble/95557422/
95526822,Calle de l'Arquitecte Alfaro,https://www.idealista.com/inmueble/95526822/
95098210,San Antonio,https://www.idealista.com/inmueble/95098210/
95736412,Avenida Maestro Rodrigo,https://www.idealista.com/inmueble/95736412/
95757403,Avenida del Puerto,https://www.idealista.com/inmueble/95757403/
95727907,barrio Sant Pau,https://www.idealista.com/inmueble/95727907/
95703633,Calle de la Beneficencia,https://www.idealista.com/inmueble/95703633/
81303138,Calle del Poeta Mas y Ros,https://www.idealista.com/inmueble/81303138/
92815582,barrio Benicalap,https://www.idealista.com/inmueble/92815582/
92811759,barrio Benicalap,https://www.idealista.com/inmueble/92811759/
95713362,Avenida del Primado Reig,https://www.idealista.com/inmueble/95713362/
94745053,"Calle de la Reina Na Maria, 3",https://www.idealista.com/inmueble/94745053/
95496451,barrio Mestalla,https://www.idealista.com/inmueble/95496451/
95029420,Buenos aires,https://www.idealista.com/inmueble/95029420/
94772932,barrio Benimaclet,https://www.idealista.com/inmueble/94772932/
95705805,barrio Sant Pau,https://www.idealista.com/inmueble/95705805/
87546607,Calle PALANCIA s/n Valencia,https://www.idealista.com/inmueble/87546607/
93744311,"Carrera de la Fonteta de Sant Lluís, 132",https://www.idealista.com/inmueble/93744311/
95689716,"Calle la Guardia Civil, 19",https://www.idealista.com/inmueble/95689716/
95657014,Conde Altea,https://www.idealista.com/inmueble/95657014/
95643118,Calle Micer Mascó s/n,https://www.idealista.com/inmueble/95643118/
95606332,"Avenida de la Plata, 9",https://www.idealista.com/inmueble/95606332/
95500568,"Juan de Garay, 4",https://www.idealista.com/inmueble/95500568/
95514225,Calle Padre Viñas,https://www.idealista.com/inmueble/95514225/
95295261,Calle dels Adressadors,https://www.idealista.com/inmueble/95295261/
94760617,barrio Mestalla,https://www.idealista.com/inmueble/94760617/
94606098,Calle Antonio Ponz,https://www.idealista.com/inmueble/94606098/
92080214,"Plaza Mayor, 3",https://www.idealista.com/inmueble/92080214/
94044303,"Calle Abén al Abbar, 8",https://www.idealista.com/inmueble/94044303/
40559790,Calle d'Eugènia Viñes,https://www.idealista.com/inmueble/40559790/
40559802,Calle d'Eugènia Viñes,https://www.idealista.com/inmueble/40559802/
40559800,Calle d'Eugènia Viñes,https://www.idealista.com/inmueble/40559800/
95741725,"Avenida del Primado Reig, 111",https://www.idealista.com/inmueble/95741725/
93592593,Avenida de las Cortes Valencianas,https://www.idealista.com/inmueble/93592593/
29359997,"Troya, 10",https://www.idealista.com/inmueble/29359997/
95718805,"Calle Progreso, 313",https://www.idealista.com/inmueble/95718805/
95658681,barrio Torrefiel,https://www.idealista.com/inmueble/95658681/
95633445,Avenida Olimpia Arozena Torres,https://www.idealista.com/inmueble/95633445/
95633225,barrio Russafa,https://www.idealista.com/inmueble/95633225/
89233451,Calle del Cabrit,https://www.idealista.com/inmueble/89233451/
95546337,Calle de Sant Joan Bosco,https://www.idealista.com/inmueble/95546337/
90603778,Paseo de l'Albereda,https://www.idealista.com/inmueble/90603778/
39340957,Avenida Mare Nostrum s/n,https://www.idealista.com/inmueble/39340957/
90853865,"Serranos, 31",https://www.idealista.com/inmueble/90853865/
94244607,"Calle Pp Orriols PRR-3, 4 D",https://www.idealista.com/inmueble/94244607/
92438581,Calle d'Escalante,https://www.idealista.com/inmueble/92438581/
95695188,"Avenida de la Plata, 9",https://www.idealista.com/inmueble/95695188/
94750800,Calle Reverendo José Pinazo,https://www.idealista.com/inmueble/94750800/
95606550,"Calle de Campoamor, 50",https://www.idealista.com/inmueble/95606550/
95595073,"Plaza Don Juan de Villarrasa, 12",https://www.idealista.com/inmueble/95595073/
95586942,Paseo Olimpia Arozena Torres,https://www.idealista.com/inmueble/95586942/
85502272,Avenida Mare Nostrum,https://www.idealista.com/inmueble/85502272/
95582213,"Avenida de França, 157",https://www.idealista.com/inmueble/95582213/
95543449,"Plaza Don Juan de Villarrasa, 12",https://www.idealista.com/inmueble/95543449/
95534977,"Calle de Pere de València, 2",https://www.idealista.com/inmueble/95534977/
95406717,Calle d'Alvaro de Bazan,https://www.idealista.com/inmueble/95406717/
90295626,Plaza de l'Ajuntament,https://www.idealista.com/inmueble/90295626/
95333382,Calle de la Pianista Empar Iturbi,https://www.idealista.com/inmueble/95333382/
95255561,Calle del Pintor Vila Prades,https://www.idealista.com/inmueble/95255561/
94922417,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/94922417/
94811135,barrio El Pla del Remei,https://www.idealista.com/inmueble/94811135/
