propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,parkingSpace,newDevelopmentFinished
95599612,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/df/51/922969136.jpg,96725,15,2,800,flat,rent,80,True,2,1,barrio Russafa,València,València,L'Eixample,es,Russafa,39.461043599999996,-0.36820189999999997,False,https://www.idealista.com/inmueble/95599612/,1362,"ref 96725 Piso en alquiler con una superficie total 80 m² situado en la segunda planta interior de la finca. La vivienda consta de: - salón comedor - 2 habitaciones con armarios empotrados  - 1 baño completo - cocina equipada Se entrega completamente amueblado. Dispone de aire acondicionado Gastos de ibi y comunidad incluidos. Ubicado en pleno corazón del barrio de Ruzafa, a 500 m del Mercado. Lugar muy tranquilo y céntrico.  Barrio Ruzafa Distrito Eixample): Russafa o Ruzafa, en castellano) es uno de los barrios que conforman el distrito de L’Eixample, en el sureste de Valencia. Linda, al norte, con la calle de Játiva, la calle de Ruzafa y la avenida del Reino de Valencia; al sureste, con la avenida de Peris y Valero; y, al oeste, con la calle de Gibraltar y la calle de Alicante. Russafa es uno de los barrios históricos de la ciudad. En otro tiempo un municipio independiente de origen andalusí, hoy en día el barrio cuenta con un imponente patrimonio histórico y cultural, con edificios como la Iglesia Parroquial de San Valero y San Vicente Mártir, el Convento Nuestra Señora de los Ángeles o el Mercado Municipal de Ruzafa. En el extremo norte del barrio se encuentra ubicada la plaza de toros de Valencia, para interés de los más taurinos. Es posible tomar el autobús o el metro Xàtiva). Para más información, contactar con el equipo de Area Casa.",False,good,False,0.0,10,{'typology': 'flat'},"{'subtitle': 'Russafa, València', 'title': 'Piso'}",False,False,False,False,False,,
95302774,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/cf/5b/914751300.jpg,96019,7,4,1200,flat,rent,100,True,3,2,barrio Campanar,València,València,Campanar,es,Campanar,39.482768,-0.39052899999999996,False,https://www.idealista.com/inmueble/95302774/,1725,"REF 96019 Piso en alquiler con una superficie total 100 m², situado en la cuarta planta exterior de la finca. Amueblado y equipado.  La vivienda consta de: - salón comedor  - 3 habitaciones - 2 baños completos - balcón con vistas a la Plaza del Ayuntamiento - Cocina equipada  Finca con ascensor y posibilidad de garaje 70€ Dispone de aire acondicionado.  Estado de conservación reformado.  Ciutat Vella es el centro histórico, cultural y político de la ciudad de Valencia. La mayoría de calles de Ciutat Vella han mantenido su trazado original, por lo que al pasear por Ciutat Vella aún se puede respirar el ambiente tradicional y descubrir la historia en todos sus rincones. Limita al norte con La Zaidía, al este con El Pla del Real, al sudeste con Eixample y al sudoeste con Extramurs. Está compuesto por seis barrios: La Seu, La Xerea, El Carme, El Pilar antiguamente Velluters), El Mercat y Sant Francesc. Está delimitado por la muralla del siglo xiv, esto es, las calles de Colón, Játiva y Guillem de Castro, la margen derecha del río Turia desde esta calle hasta la calle de la Justicia, la Puerta del Mar y de nuevo, Colón. Para más información, contactar con el equipo de Area Casa.",False,good,False,0.0,12,{'typology': 'flat'},"{'subtitle': 'Campanar, València', 'title': 'Piso'}",False,False,False,False,False,,
95234995,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/c6/5a/912994693.jpg,95911,10,5,900,flat,rent,70,True,2,1,barrio En Corts,València,València,Quatre Carreres,es,En Corts,39.4542964,-0.3739655,False,https://www.idealista.com/inmueble/95234995/,1891,"REF 95911 Disponible a partir del 2 de noviembre Piso en alquiler con una superficie total 70 m², situado en la quinta planta exterior de la finca. Se entrega amueblado y equipado.  Se distribuye en: - salón comedor - 2 habitaciones dobles con armarios - 1 baño completo con plato de ducha - Cocina equipada Dispone de calefacción. Finca con ascensor.  Alquiler de Temporada. Mínimo de alquiler 3 meses.  Alquiler hasta 6 meses 800. -€/mes más suministros agua, luz, gas e internet. Internet 30. -€.  Alquileres de más de 7 meses, el alquiler de queda en 750. -€ al mes, más suministros agua, luz, gas e internet). Internet 30. -€.  Si bien su nombre habla de cuatro carreras o vías, el de Quatre Carreres es un distrito con hasta siete barrios: Monteolivete, En Corts, Malilla, Fuente San Luis, Na Rovella, La Punta y la Ciudad de las Artes y las Ciencias. Lleva el número 10 en el mapa de distritos de Valencia. La zona es uno de los puntos con mayor actividad promotora de la capital del Turia y ha aumentado su población exponencialmente en los últimos 25 años. Sin embargo, su atractivo sigue siendo tan alto que el futuro de la ‘nueva’ Valencia pasa por sus terrenos. Quatre Carreres cuenta con alrededor del 10% de las viviendas construidas en Valencia. Pero su potencial residencial aumentará en los próximos años. Actualmente hay en marcha ya grandes proyectos inmobiliarios para la construcción de vivienda de obra nueva, que modernizarán la imagen del parque residencial del distrito con edificios vanguardistas y adecuados a la última en lo que a promoción residencial se refiere. Asimismo, y en consonancia a estos planes de edificación, la población que vive en Quatre Carreres se destaca por su juventud, con un amplio número de ciudadanos de mediana edad, que busca allí vivir en familia con las mejores calidades y todos los servicios a mano. Para más información, contactar con el equipo de Area Casa.",False,good,False,0.0,13,{'typology': 'flat'},"{'subtitle': 'En Corts, València', 'title': 'Piso'}",False,False,False,False,False,,
95659654,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/bd/5a/924611768.jpg,95908,28,5,960,penthouse,rent,80,True,2,2,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.4764912,-0.3827694,False,https://www.idealista.com/inmueble/95659654/,762,"REF: 95908 Magnifico Atico duplex con encanto Se Alquila Amueblado. Consta con una superficie de 80 m² construidos, 75 m² útiles. Tiene: - Salón comedor amplio y luminoso. - Techos altos con vigas vistas de madera, - Ventanales climalit. - Dos dormitorios con camas dobles y armarios empotrados. - Cocina totalmente equipada. - Amplio cuarto de baño, mas un aseo. - Suelo gres porcelánico. - Gastos de comunidad incluidos en el precio. - Terraza. - Orientación norte, sur. - Trastero. - Planta 5ª exterior sin ascensor.   ""Requisito"": Fianza de 2 meses. El Carme es uno de los barrios que componen el distrito de Ciutat Vella, correspondiente al casco viejo de Valencia, en el centro de la ciudad. Se extiende, por el norte, hasta un poco más allá de la calle de Guillem de Castro y la calle de Blanquerías; por el este, hasta la calle de Serranos, entre otras; por el sur, hasta la calle de Caballeros y la calle de Quart; y, por el oeste, hasta la calle de Guillem de Castro de nuevo. Se trata de un barrio milenario que se desarrolló entre la muralla musulmana situada en el este y la posterior muralla cristiana situada en el oeste. Algunos de los edificios más destacados del barrio son las torres de Quart, las torres de Serranos, el Instituto Valenciano de Arte Moderno (IVAM), la iglesia del Carmen o la casa-museo del pintor José Benlliure, entre otros muchos. Actualmente también es una zona de ocio muy valorada por los jóvenes. Dada la estrechez de muchas calles antiguas, es recomendable optar por el transporte público: hay una buena comunicación mediante autobús. Para más información, contactar con el equipo de Area Casa.",False,good,False,0.0,12,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'El Carme, València', 'title': 'Ático'}",False,False,False,False,False,,
91679352,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/a0/9e/820614736.jpg,,14,3,599,flat,rent,66,True,3,1,"Francisco Cubells, 10  ",València,València,Poblats Marítims,es,El Grau,39.4632642,-0.3342127,True,https://www.idealista.com/inmueble/91679352/,3795,"Se alquila 3º Piso con ascensor muy luminoso en la zona de El Grau. Tiene una superficie de 66 m2, distribuidos en 3 habitaciones, 1 baño, comedor y cocina, con electrodomésticos. Es exterior, con una excelente situación cerca de colegio, farmacia, ambulatorio, parque y parada de bus. Recien reformado, sin amueblar, cocina equipada. Se hace seguro impago Interesados preguntar por Pepe llamando al teléfono 633 322 327. Tenemos más inmuebles. Llámenos sin compromiso y solicite información sobre la referencia 866363.",False,good,False,1.0,9,{'typology': 'flat'},"{'subtitle': 'El Grau, València', 'title': 'Piso en Francisco Cubells, 10  '}",True,False,False,False,False,,
95302409,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/1a/64/914742648.jpg,95891,7,2,950,flat,rent,90,True,4,2,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4713938,-0.32673599999999997,False,https://www.idealista.com/inmueble/95302409/,4334,"REF: 95891 Espectacular Piso Se Alquila Amueblado. Consta con una superficie total 90 m², superficie útil 85 m². Tiene: - Salón comedor Amplio y luminoso. - 4 Habitaciones, dos dobles y dos individuales con armarios empotrados. - Cocina totalmente equipada. - 2 Baños completos. - Aire acondicionado. - Balcón. - Trastero. - Orientación norte. - Acceso adaptado a personas con movilidad reducida. - Planta 2ª exterior con ascensor. ""Requisito"": Fianza de 1 mes. El Cabanyal-El Canyamelar es uno de los barrios que componen el distrito de Poblats Marítims, en el oeste de Valencia. Limita, por el norte, con la avenida los Naranjos, entre otras calles; por el este, con el mar Mediterráneo (con el paseo marítimo que bordea la playa de Levante o Las Arenas); por el sur, con la calle del Doctor Marcos Sopena y la calle de Francisco Cubells; y, por el oeste, con la calle de la Serrería, la calle de Marino Blas de Lezo y la calle de Luis Peixó. Se trata de un antiguo barrio marinero de la capital valenciana que en otro tiempo fue un municipio independiente conocido como el Poble Nou de la Mar (Pueblo Nuevo del Mar, en castellano). El barrio, tradicionalmente habitado por pescadores, presenta unas casas de arquitectura muy variada. Particularmente interesante resulta la festividad de la Semana Santa Marinera, típica del barrio de pescadores. Hay una buena comunicación de autobuses y tranvía. Para más información, contactar con el equipo de Area Casa.",False,good,False,1.0,11,{'typology': 'flat'},"{'subtitle': 'El Cabanyal-El Canyamelar, València', 'title': 'Piso'}",False,False,False,False,False,,
95320802,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/f6/b2/915222475.jpg,95889,15,2,650,flat,rent,70,True,2,1,barrio La Creu Coberta,València,València,Jesús,es,La Creu Coberta,39.4527742,-0.3858569,False,https://www.idealista.com/inmueble/95320802/,2170,"REF: 95889 Espectacular Piso se Alquila Amueblado. Consta con una superficie total 70 m², superficie útil 65 m². Tiene: - Salón comedor amplio y luminoso. - 2 Habitaciones, una doble con armario y cómoda y la otra individual. - Cocina todos los electrodomésticos. - 1 Baño completo. - trastero en terraza. - Recién pintado. - 2ª Planta. - Ascensor. Situado en el distrito de Jesús, en el suroeste de Valencia, el barrio de La Creu Coberta linda, al norte, con la calle de Joaquín Navarro, la calle de San Vicente Mártir y la calle de la Pianista Amparo Iturbi; al este, con la avenida del Poeta Federico García Lorca; al sur, con la calle de Tomás de Villarroya; y, al oeste, con la calle de los Carteros. La calle de San Vicente Mártir actúa como eje del barrio. La Creu Coberta era la entrada tradicional a Valencia por el sur y su nombre hace referencia a la cruz cubierta que se halla en la calle de San Vicente Mártir. En el oeste del barrio se encuentra el parque de Artillería, antiguo cuartel militar hoy en día abandonado. Hay una buena comunicación de autobuses y también es posible acercarse a la estación de metro más próxima (Patraix). Para más información, contactar con el equipo de Area Casa.",False,good,False,1.0,9,{'typology': 'flat'},"{'subtitle': 'La Creu Coberta, València', 'title': 'Piso'}",False,False,False,False,False,,
95302103,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/82/e6/914735559.jpg,95872,16,1,700,flat,rent,90,True,2,1,barrio Benimaclet,València,València,Benimaclet,es,Benimaclet,39.4878381,-0.35773469999999996,False,https://www.idealista.com/inmueble/95302103/,2501,"REF: 95872 Magnifico Piso se Alquila Semi Amueblado. Consta con una superficie total 90 m², superficie útil 85 m². Tiene: - Salón comedor amplio y luminoso. - 2 Habitaciones, una doble y otra individual. con armarios empotrado. - Cocina (no tiene frigorífico). - 1 Baño completo. - Aire acondicionado. - Calefacción individual: Gas. - Orientación norte. - Planta 1ª interior sin ascensor. Uno de los cuartos se alquila sin muebles y el otro solo tiene el sommier (sin colchón) ""Requisito"": Fianza de 1 mes. Benimaclet es el nombre de uno de los barrios que componen el distrito que lleva el mismo nombre, ubicado en el noreste de Valencia. El barrio se extiende, por el norte, hasta la avenida de Valladolid, entre otras calles; por el este, hasta la calle de Diogénesis López Mecho, entre otras; por el sur, hasta la avenida del Primado Reig; y, por el oeste, hasta la avenida de Alfahuir, entre otras calles. Sus dos ejes principales, perpendiculares entre sí, son la calle del Doctor Vicente Zaragozá y la calle de Emilio Baró. El barrio todavía conserva una personalidad bastante diferenciada que recuerda al pueblo independiente que fue y, además, tiene una sólida tradición de asociaciones vecinales. Dada su cercanía respecto de la Universidad de Valencia y la Universidad Politécnica de Valencia, existe una gran población estudiantil en la zona. Hay una buena comunicación de autobuses, tranvía y metro (Benimaclet). Para más información, contactar con el equipo de Area Casa.",False,good,False,0.0,8,{'typology': 'flat'},"{'subtitle': 'Benimaclet, València', 'title': 'Piso'}",False,False,False,False,False,,
95163599,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/3c/29/907825477.jpg,95730,12,4,900,flat,rent,80,True,3,1,barrio Benicalap,València,València,Benicalap,es,Benicalap,39.4926192,-0.39165069999999996,False,https://www.idealista.com/inmueble/95163599/,2691,"Ref: 95730 Piso en alquiler de 80m2, muy luminoso. 4°planta, exterior con ascensor La vivienda cuenta con:  - salón - comedor - 3 habitaciones: 2 grandes y 1 pequeña) - 1 baño completo - cocina equipada  - balcón - Aire acondicionado frio/calor. Se entrega amueblado y equipado, y en excelente estado de conservación  Ubicado en una zona de servicios, supermercados a pocos metros, colegios, centro de salud, comercios, bares, zonas ajardinadas, centro deportivo Atalanta - todo muy cercano.  A 25 minutos andando del centro histórico y muy bien comunicado con la playa!  Para más información, contactar con el equipo de Area Casa.",False,good,False,0.0,11,{'typology': 'flat'},"{'subtitle': 'Benicalap, València', 'title': 'Piso'}",False,False,False,False,False,,
95766665,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/15/30/927613543.jpg,174,12,4,875,penthouse,rent,55,True,1,1,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4703238,-0.3760593,False,https://www.idealista.com/inmueble/95766665/,134,"Alquiler de ático en pleno centro de València Ático en alquiler en el centro de la ciudad de Valencia, con preciosas vistas a la plaza del ayuntamiento de Valencia. Coqueto ático en el que al entrar tenemos el salón-comedor con cocina abierta y salida a la gran terraza a través de una pequeña escalera corredera, y en el pequeño pero amplio distribuidor tenemos el dormitorio en suite. El ático dispone de una superficie de 60 m2 construidos, 55m2 de superficie útil, distribuidos en salón-comedor, un dormitorio y un baño.  Dispone de techos abovedados y moldura lo cual le proporciona mucha personalidad. El inmueble se alquila semi-amueblado, con electrodomésticos de primera calidad y en perfectas condiciones, frigorífico a estrenar, Split de aire acondicionado frio-calor en los ambientes de día y de noche. Dispone de ascensor hasta el ático. La terraza cuenta con una zona de suelo de tarima de madera en el que puede poner un cenador.",False,renew,False,1.0,16,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Sant Francesc, València', 'title': 'Ático'}",False,False,False,False,False,,
95766638,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/b0/a6/927612771.jpg,A444C,15,9,800,flat,rent,75,True,2,2,"Avenida Valladolid, 3",València,València,Rascanya,es,Sant Llorenç,39.4898011,-0.3635701,True,https://www.idealista.com/inmueble/95766638/,2385,"Se alquila piso alto en Residencial de la Avda. Valladolid de Valencia. Superficie 75m Distribuido en salón comedor muy luminoso. Altura 9ª. Sol de mañanas. Cocina equipada con todos los electrodomésticos (nevera nueva a estrenar, lavavajillas, horno y vitrocerámica, lavadora). Dispone de 2 habitaciones ( 1 sencilla para cama de 90cm y escritorio). 2 Baños completos ( ducha y bañera). Suelos de terrazo. Paredes recién pintadas en blanco. Calefacción por radiadores de gas natural. Aire acondicionado por conductos en toda la vivienda. Se alquila SIN muebles. Incluye plaza de garaje. Residencial con jardín, piscina y zona infantil. Barrio con todos los servicios y muy bien comunicado.",False,good,False,1.0,11,{'typology': 'flat'},"{'subtitle': 'Sant Llorenç, València', 'title': 'Piso en Avenida Valladolid, 3'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33924117,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/51/af/927603592.jpg,46-80-33827,30,1,700,flat,rent,70,True,3,1,Avenida del Cardenal Benlloch,València,València,El Pla del Real,es,Mestalla,39.473796,-0.354981,False,https://www.idealista.com/inmueble/33924117/,1933,"Gran terraza orientada al este. Aire acondicionado en el comedor. Posibilidad de amueblarlo. El inmueble cuenta con tres habitaciones, un baño completo reformado muy actual, salón comedor con acceso a la terraza de 30m2 con iluminación y toma de agua con manguera; así como una cocina con salida a una galería cubierta que, además, dispone de un trastero.",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'Mestalla, València', 'title': 'Piso en Avenida del Cardenal Benlloch'}",False,False,False,False,False,,
95464308,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/b6/55/919035666.jpg,VA170,22,3,1350,flat,rent,98,True,2,1,Calle San Vicente Mártir,València,València,Ciutat Vella,es,Sant Francesc,39.4733041,-0.37657219999999997,False,https://www.idealista.com/inmueble/95464308/,249,"Deja que te encandile con mi belleza indiscutible. Fusiono elegancia y modernidad en una de las zonas más clásicas y emblemáticas de Valencia. ¿Lo mejor de mi? No sabría decidirme entre mi ubicación y mi terracita, algo de lo que pocos pueden presumir en el corazón de la ciudad. Soy espaciosa y muy luminosa, probablemente por mis enormes ventanales con balcones al exterior… Modernidad, calidad y elegancia repletas de luz.  Te ofrezco una vida agradable y tranquila en mi interior, a una puerta del pleno centro de la ciudad. Me encuentro a pocos pasos del Mercado Central y del Ayuntamiento de Valencia. Te invito a callejear día a día por el barrio para enamorarte del casco antiguo de La Terreta, no dudo en que lo harás.",True,good,False,1.0,14,{'typology': 'flat'},"{'subtitle': 'Sant Francesc, València', 'title': 'Piso en Calle San Vicente Mártir'}",False,False,False,False,False,,
95449159,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/f3/0f/920079345.jpg,VA169,26,8,1000,flat,rent,50,True,2,1,Calle de Colón,València,València,Ciutat Vella,es,Sant Francesc,39.4666807,-0.3743516,False,https://www.idealista.com/inmueble/95449159/,552,"REFORMA A ESTRENAR. Soy un oasis, un respiro, un refugio, un escondite… Soy el lugar al que siempre quieres llegar. Un contraste de realidad en la calle más comercial de la ciudad.  Entrar por mi puerta es viajar muy lejos; la luz cálida que se cuela por mis ventanas acompaña al silencio perfecto para desconectar. Me visto de colores cálidos y limpios, compuestos por materiales naturales y todo a estrenar.  Cuento con una terraza que te permitirá apreciar Valencia desde sus entrañas. Te ofrezco una perspectiva privilegiada del centro más céntrico de la ciudad.  A pesar de que te transporte muy lejos, me ubico en la Calle Colón, la arteria comercial de Valencia. Desde aquí tendrás conexión a todos los puntos de la ciudad y vivirás rodeado de multitud de restaurantes, tiendas, colegios… Todo lo que necesites para tenerme siempre cerca.",True,good,False,1.0,20,{'typology': 'flat'},"{'subtitle': 'Sant Francesc, València', 'title': 'Piso en Calle de Colón'}",False,False,False,False,False,,
95765238,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/4e/e8/927575904.jpg,,19,4,690,flat,rent,54,True,1,1,"Avenida del Primado Reig, 113",València,València,La Saïdia,es,Trinitat,39.4851233,-0.36420949999999996,True,https://www.idealista.com/inmueble/95765238/,1916,"DE OBRA NUEVA! TODO A ESTRENAR EN ESTE PRECIOSO APARTAMENTO PARA ESTUDIANTES Y TRABAJADORES ATENCIÓN! EL APARTAMENTO ES EL DEL VÍDEO, no son las fotos. Actualmente se está construyendo y estará listo para la 3r semana de Noviembre. OS ENSEÑAMOS EL PISO PILOTO El precio son 690€ + 90€ de gastos agua, luz, y wifi 600mg. PRECIO FINAL 780 TODO INCLUÍDO! Despreocúpate por todos los gastos.. . Visitas este mismo Martes día 2, si queréis resolver dudas y/o organizar una visita para el único día de visitas contactarme por Whatsapp Borja Belloch 639 018 451.",True,good,False,1.0,13,{'typology': 'flat'},"{'subtitle': 'Trinitat, València', 'title': 'Piso en Avenida del Primado Reig, 113'}",False,False,False,False,False,,
95763674,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/f5/09/927526598.jpg,254861,22,3,625,flat,rent,100,False,2,1,barrio En Corts,València,València,Quatre Carreres,es,En Corts,39.4576954,-0.37259749999999997,False,https://www.idealista.com/inmueble/95763674/,1545,"Z. EN CORTS: Junto al Parque Central y al popular Barrio de Ruzafa, vivienda en alquiler con ascensor, exterior con balcón y galería exterior a calle y patio de manzana, ventilación cruzada, calefacción central, aire acondicionado, dos habitaciones, una de ella muy amplia con jacuzzi, armarios empotrados.",False,good,False,1.0,6,{'typology': 'flat'},"{'subtitle': 'En Corts, València', 'title': 'Piso'}",False,False,False,False,False,,
95761970,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/8b/39/927481953.jpg,ALQ65,25,3,900,flat,rent,97,True,4,1,Calle de Pere de València,València,València,Algirós,es,L'Illa Perduda,39.4667836,-0.33711959999999996,False,https://www.idealista.com/inmueble/95761970/,3477,"¿Te gustaría vivir en un amplio piso acogedor y tener todos los servicios, comercios y transportes a mano?    Entonces sigue leyendo.      La vivienda se compone de salón con terraza, cocina independiente con galería, cuatro dormitorios y un baño.    Se alquila amueblado y equipado tal y como ves en las fotografías.    Tiene puerta de entrada acorazada, suelos de madera, ventanas de aluminio con mosquiteras y puertas de madera de haya.    Aire acondicionado y calefacción por splits.    Muy buen estado.    Todo exterior. Orientado al Norte y al Oeste.        ¡Pídeme el vídeo y visítalo desde casa o llama y ven a verlo! (whatsapp al +34 621217611).",False,good,False,1.0,9,{'typology': 'flat'},"{'subtitle': ""L'Illa Perduda, València"", 'title': 'Piso en Calle de Pere de València'}",False,False,False,False,False,,
95761969,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/1a/a8/927481881.jpg,ALQ066,19,6,650,flat,rent,66,True,3,1,"Calle de la Puebla de Valverde, 7",València,València,Patraix,es,Vara de Quart,39.4601459,-0.4020354,True,https://www.idealista.com/inmueble/95761969/,2453,"¿Te gustaría vivir en un piso donde tienes todos los servicios, comercios y transportes a mano?    Entonces te va a interesar.      La vivienda se compone de salón, cocina independiente con galería, tres dormitorios y un baño.    Se alquila amueblado y equipado tal y como ves en las fotografías a falta de colocar las camas.    Tiene puerta blindada, suelos de terrazo, ventanas de aluminio lacadas y puertas de madera lacadas en blanco.    Dormitorio principal y salón exteriores orientados al Este, el resto da a un patio luminoso ya que se encuentra en la penúltima planta del edificio.    Edificio de buenos vecinos, con ascensor y amplio hall.    La zona dispone de todos los comercios y servicios necesarios como colegios, centros de salud, supermercados, está perfectamente comunicado con metro y diferentes lineas de autobús, y muy cercano a la entrada/salida de Valencia por la V30        Condiciones:    Se alquila por 650€ al mes con los gastos de comunidad, luz y agua a parte.  Alquiler larga duración, mínimo un año.  Se pide documentación asociada la seguro de impago de alquileres.  No se admiten mascotas.        ¡Pídeme el vídeo y visítalo desde casa o llama y ven a verlo! (whatsapp al +34 621217611).",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'Vara de Quart, València', 'title': 'Piso en Calle de la Puebla de Valverde, 7'}",False,False,False,False,False,,
95761772,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/9f/06/927476593.jpg,A1292,1,9,890,flat,rent,100,True,3,2,barrio Sant Llorenç,València,València,Rascanya,es,Sant Llorenç,39.4942034,-0.3629384,False,https://www.idealista.com/inmueble/95761772/,2844,"Si quieres disfrutar de piscina, zonas verdes, buenas calidades, servicios y buenas vistas ¡Este es tu piso! MISS CASAS trae para ti esta magnífica vivienda A ESTRENAR ubicada en la zona de Alfahuir.  Rodeada de todo tipo de servicios y cercana a las salidas de Valencia, se encuentra a tan solo unos pasos de la parada de metro de Machado, centro comercial Arena y estadio de Fútbol Ciudad de Valencia. Con 100m2 se distribuye en salón comedor, cocina independiente, 3 dormitorios con armarios empotrados, 2 baños y una estupenda terraza. Además, cuenta con piscina comunitaria y zonas ajardinadas; plaza de garaje y trastero opcionales. Reserva ya tu visita! En MISS CASAS te ayudamos a encontrar y gestionar tu nuevo hogar. Y si lo precisas, te ayudamos consiguiendo las mejores condiciones para tu hipoteca. MISS CASAS RUBÉN VELA 3 BAJO C. P. 46006 VALENCIA TELF 634 34 66 80 Este anuncio se muestra a título informativo y no contractual.",False,good,False,1.0,9,{'typology': 'flat'},"{'subtitle': 'Sant Llorenç, València', 'title': 'Piso'}",False,False,False,False,False,,
86741556,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/64/a6/893894249.jpg,55249,23,4,580,flat,rent,80,False,3,1,barrio Ciutat Fallera,València,València,Benicalap,es,Ciutat Fallera,39.495961199999996,-0.397592,False,https://www.idealista.com/inmueble/86741556/,3267,"SE ALQUILA PISO AMUEBLADO PARA ALQUILER DE TEMPORADA!    Alquiler máximo hasta final de Julio de 2022.    Piso en Valencia zona Benicalap, 80 m. de superficie, 22 m2 de salon, una habitación doble y 2 habitaciones sencillas, un baño, propiedad reformada, cocina equipada, carpinteria interior de madera, orientación noreste, suelo de gres, carpintería exterior de aluminio.  Extras: agua, armarios empotrados, ascensor, balcón (acristalado), luminoso, luz, muebles, puerta blindada.  cerca a esta propiedad tienes, autobuses, árboles, centros médicos, colegios, hospitales, metro, tranvía, zonas infantiles.    Alquiler: 580€ al mes (Gastos de comunidad incluidos)      FURNISHED APARTMENT FOR RENT FOR SEASONAL RENTAL!    Apartment in Valencia Benicalap area, 80 m. of surface, 22 m2 of living room, a double room and 2 simple rooms, a bathroom, renovated property, equipped kitchen, interior wood carpentry, northeast orientation, stoneware floor, aluminum exterior carpentry.  Extras: water, fitted wardrobes, elevator, balcony (glazed), bright, light, furniture, armored door.  close to this property you have, buses, trees, medical centers, schools, hospitals, metro, tram, children's areas.    Rent: € 580 per month (Community fees included).",False,good,False,1.0,7,{'typology': 'flat'},"{'subtitle': 'Ciutat Fallera, València', 'title': 'Piso'}",False,False,False,False,False,,
95761479,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/57/17/927467398.jpg,Benimaclet/11,15,5,650,flat,rent,61,False,2,1,Calle de Dolores Marqués,València,València,Benimaclet,es,Benimaclet,39.4877724,-0.3638164,False,https://www.idealista.com/inmueble/95761479/,2180,"Excelente vivienda situada en una 5º planta con ascensor, luminoso y tranquilo. Se compone de 2 dormitorios, baño completo, cocina equipada y salón comedor con 2 estancias. Muy buen estado de conservación, ventilación cruzada, Orientación Oeste. Piso para larga duración, excelente para una pareja por sus dimensiones, no se admiten mascotas. Situado en una de las principales arterias de Benimaclet, rodeado de todo tipo de servicios, zonas verdes, supermercados, ocio etc. destacar de la zona la gran comunicación tanto en metro, autobus, tranvía etc. Visitalo!",False,good,False,1.0,11,{'typology': 'flat'},"{'subtitle': 'Benimaclet, València', 'title': 'Piso en Calle de Dolores Marqués'}",False,False,False,False,False,,
